Time_Frame,TM_Srvc_Type,Time_Frame_Yr,Time_Frame_Mth,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,TM_Bene_Cnt,Tot_Bene_Cnt,TM_Bene_Pct
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,All,All,Disabled,All,All,55046,87467,62.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,All,All,ESRD,All,All,8149,18464,44.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,All,Female,All,All,All,205338,351242,58.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,All,Male,All,All,All,140997,262960,53.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,American Indian / Alaska Native,All,All,All,All,174,297,58.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,Asian,All,All,All,All,8487,13871,61.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,Black/African American,All,All,All,All,62408,97846,63.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,Hispanic,All,All,All,All,26266,41807,62.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,All,White,All,All,All,All,241625,447753,54.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,Medicare & Medicaid,All,All,All,All,All,99155,171359,57.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Illinois,Medicare Only,All,All,All,All,All,247180,442843,55.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,Aged,All,All,159552,278185,57.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,All,65-74,All,81751,137624,59.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,All,75-84,All,56492,98349,57.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,All,85 and over,All,23444,47617,49.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,All,All,All,208816,356725,58.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,All,All,Rural,52667,96728,54.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,All,All,Urban,156049,259823,60.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,All,Less than 65,All,47129,73135,64.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,Disabled,All,All,45556,69238,65.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,All,ESRD,All,All,3708,9302,39.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,Female,All,All,All,124830,206732,60.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,All,Male,All,All,All,83986,149993,56.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,American Indian / Alaska Native,All,All,All,All,115,189,60.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,Asian,All,All,All,All,1003,1627,61.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,Black/African American,All,All,All,All,21019,32982,63.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,Hispanic,All,All,All,All,4110,7201,57.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,All,White,All,All,All,All,179049,308768,58.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,Medicare & Medicaid,All,All,All,All,All,63785,109324,58.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Indiana,Medicare Only,All,All,All,All,All,145031,247401,58.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,Aged,All,All,59647,132628,45.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,All,65-74,All,28899,62737,46.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,All,75-84,All,20339,46353,43.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,All,85 and over,All,10954,25266,43.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,All,All,All,74956,160330,46.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,All,All,Rural,32107,75870,42.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,All,All,Urban,42791,84340,50.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,All,Less than 65,All,14764,25974,56.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,Disabled,All,All,14409,24854,58.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,All,ESRD,All,All,900,2848,31.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,Female,All,All,All,44501,90520,49.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,All,Male,All,All,All,30455,69810,43.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,American Indian / Alaska Native,All,All,All,All,100,254,39.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,Asian,All,All,All,All,371,874,42.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,Black/African American,All,All,All,All,2021,3850,52.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,Hispanic,All,All,All,All,1016,2259,45.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,All,White,All,All,All,All,70056,150236,46.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,Medicare & Medicaid,All,All,All,All,All,20521,37540,54.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Iowa,Medicare Only,All,All,All,All,All,54435,122790,44.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,Aged,All,All,44960,119009,37.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,All,65-74,All,22545,57208,39.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,All,75-84,All,15457,41588,37.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,All,85 and over,All,7637,22070,34.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,All,All,All,57004,144778,39.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,All,All,Rural,20647,58837,35.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,All,All,Urban,36288,85718,42.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,All,Less than 65,All,11365,23912,47.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,Disabled,All,All,10807,22563,47.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,All,ESRD,All,All,1237,3206,38.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,Female,All,All,All,33620,81921,41.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,All,Male,All,All,All,23384,62857,37.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,American Indian / Alaska Native,All,All,All,All,357,792,45.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,Asian,All,All,All,All,430,1176,36.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,Black/African American,All,All,All,All,3459,8207,42.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,Hispanic,All,All,All,All,1790,4938,36.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,All,White,All,All,All,All,49941,127234,39.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,Medicare & Medicaid,All,All,All,All,All,13594,31032,43.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kansas,Medicare Only,All,All,All,All,All,43410,113746,38.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,Aged,All,All,122724,213547,57.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,All,65-74,All,68137,114945,59.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,All,75-84,All,41317,72283,57.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,All,85 and over,All,15105,29813,50.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,All,All,All,168291,288047,58.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,All,All,Rural,85263,151953,56.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,All,All,Urban,82337,134854,61.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,All,Less than 65,All,43732,71006,61.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,Disabled,All,All,42449,68512,62.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,All,ESRD,All,All,3118,5988,52.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,Female,All,All,All,100326,166577,60.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,All,Male,All,All,All,67965,121470,56.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,American Indian / Alaska Native,All,All,All,All,75,125,60.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,Asian,All,All,All,All,500,907,55.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,Black/African American,All,All,All,All,10954,19475,56.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,Hispanic,All,All,All,All,1111,1909,58.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,All,White,All,All,All,All,153769,262476,58.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,Medicare & Medicaid,All,All,All,All,All,52021,92505,56.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Kentucky,Medicare Only,All,All,All,All,All,116270,195542,59.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,Aged,All,All,114409,204064,56.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,All,65-74,All,63168,111097,56.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,All,75-84,All,39057,69895,55.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,All,85 and over,All,14349,28081,51.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,All,All,All,150918,268197,56.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,All,All,Rural,28670,52734,54.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,All,All,Urban,121417,213874,56.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,All,Less than 65,All,34344,59124,58.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,Disabled,All,All,32400,54553,59.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,All,ESRD,All,All,4109,9580,42.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,Female,All,All,All,90100,153973,58.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,All,Male,All,All,All,60818,114224,53.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,American Indian / Alaska Native,All,All,All,All,154,290,53.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,Asian,All,All,All,All,747,1593,46.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,Black/African American,All,All,All,All,46876,84531,55.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,Hispanic,All,All,All,All,3304,5893,56.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,All,White,All,All,All,All,97862,172398,56.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,Medicare & Medicaid,All,All,All,All,All,53395,99624,53.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Louisiana,Medicare Only,All,All,All,All,All,97523,168573,57.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,Aged,All,All,40410,67184,60.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,All,65-74,All,21338,33518,63.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,All,75-84,All,14089,23483,60.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,All,85 and over,All,5322,10929,48.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,All,All,All,54815,86855,63.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,All,All,Rural,28469,46458,61.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,All,All,Urban,26339,40386,65.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,All,Less than 65,All,14066,18925,74.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,Disabled,All,All,13819,18449,74.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,All,ESRD,All,All,586,1222,48.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,Female,All,All,All,31835,49112,64.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,All,Male,All,All,All,22980,37743,60.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,American Indian / Alaska Native,All,All,All,All,114,210,54.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,Asian,All,All,All,All,218,330,66.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,Black/African American,All,All,All,All,283,442,64.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,Hispanic,All,All,All,All,376,531,70.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,All,White,All,All,All,All,52399,83141,63.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,Medicare & Medicaid,All,All,All,All,All,22757,35199,64.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maine,Medicare Only,All,All,All,All,All,32058,51656,62.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,Aged,All,All,156187,238796,65.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,All,65-74,All,76115,113863,66.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,All,75-84,All,57002,87025,65.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,All,85 and over,All,25385,43538,58.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,All,All,All,190279,292789,65.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,All,All,Rural,9038,14955,60.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,All,All,Urban,181227,277805,65.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,All,Less than 65,All,31777,48363,65.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,Disabled,All,All,30305,44648,67.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,All,ESRD,All,All,3787,9345,40.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,Female,All,All,All,116693,174300,66.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,All,Male,All,All,All,73586,118489,62.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,04,Maryland,All,American Indian / Alaska Native,All,All,All,All,115,179,64.2% 
